4K频道,#genre#
重庆卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=cqws
黑龙江卫视,http://jialiangos.com/live/live.php?id=hljws
黑龙江卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=hljws
深圳卫视,http://jialiangos.com/live/live.php?id=szws
深圳卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=szws
广西卫视,http://jialiangos.com/live/live.php?id=gxws
广西卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=gxws
广东卫视,http://jialiangos.com/live/live.php?id=gdws
广东卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=gdws
厦门卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=xmws
三沙卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=ssws
延边卫视,http://49.235.110.121:9090//898/peda/guizho.php?id=ybws
兵团卫视,http://49.235.110.121:9090/898/peda/guizho.php?id=btws
江苏‐地方,#genre#

苏州4k[3840*2160],http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
南通影院娱乐[853*480],http://cm.wshls.homecdn.com/live/7cc5.m3u8?zjiangsd
南通影院娱乐[853*480],http://cm.wshls.homecdn.com/live/7cc5.flv?zjiangsd
张家港新闻综合[1280*720],http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
滨海新闻综合[785*576],http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8?zjiangsd
大丰公共频道[1920*1080],http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8?zjiangsd
东台综合频道[1920*1080],http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8?zjiangsd
盐都综合频道[1920*1080],http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8?zjiangsd
如东新闻综合[1280*720],http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
淮阴综合频道[1024*576],http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8?zjiangsd
淮阴影院频道[1024*576],http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8?zjiangsd
金湖新闻综合[1920*1080],http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
金坛新闻频道[768*576],http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
涟水综合频道[720*576],http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd
海安新闻综合[1920*1080],http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd
泗洪新闻综合[768*576],http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
睢宁综合频道[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
睢宁生活教育[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
睢宁三农频道[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
睢宁资讯频道[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd
沭阳综合频道[1920*1080],http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
扬中新闻频道[720*576],http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8?zjiangsd
扬中党建民生[720*576],http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8?zjiangsd
靖江新闻综合[1280*720],http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8?zjiangsd
靖江新闻综合[853*480],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
东海新闻频道[1920*1080],http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd
高邮综合频道[1920*1080],http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
贾汪新闻频道[1920*1080],http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8?zjiangsd
贾汪旅游频道[1920*1080],http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8?zjiangsd
沛县新闻综合[1280*720],http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
泗阳综合频道[1920*1080],http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道[1920*1080],http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
赣榆新闻综合[720*576],http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
句容新闻综合[1024*576],http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容生活频道[1024*576],http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd
句容影院频道[768*576],http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd
句容党建频道[768*576],http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?zjiangsd
溧水新闻综合[1280*720],http://live.lsrmw.cn/zhpd/sd/live.m3u8?zjiangsd
溧水影院娱乐[1280*720],http://live.lsrmw.cn/ysyl/sd/live.m3u8?zjiangsd

广东  地方,#genre#

广东文化[1280*720],https://glive.grtn.cn/live/wenhua_test0203.m3u8
深圳东部[1280*720],https://lglivepull.sznews.com/live/2646.m3u8
深圳龙岗[1280*720],https://lglivepull.sznews.com/live/2647.m3u8
深圳众创[1280*720],https://lglivepull.sznews.com/live/2645.m3u8
番禺综合[1920*1080],http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
阳江1[960*540],https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江综合[1280*720],https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江综合[1920*1080],https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合[960*540],https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江公共[1280*720],https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江公共[1920*1080],https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江公共[960*540],https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
韶关综合[1920*1080],https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共[1280*720],https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
南方卫视[1047*576],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8

北京  地方,#genre#

石景山电视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
房山区电视,https://live.funhillrm.com/2/sd/live.m3u8
通州区电视,http://pull.dayuntongzhou.com/live/tztv.m3u8

大兴电视台,http://v2.91kds.cn/b9/polyv.m3u8?id=bjdxtv1&auth=rinimabi
每经AI,http://aitv.nbd.com.cn/live/aitv_live.m3u8

上海  地方,#genre#



湖南  地方 ,#genre#
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund


浙江  地方,#genre#


浙江钱江都市[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江钱江都市[640*360],http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
浙江经济生活[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江经济生活[640*360],http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed
浙江教科影院[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江教科影院[640*360],http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江民生休闲[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江民生休闲[640*360],http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江新闻[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻[640*360],http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
浙江少儿[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿[640*360],http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江国际[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际[640*360],http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
数码时代[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代[640*360],http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
绍兴新闻综合[1280*720],http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合[720*576],http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴公共频道[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
舟山新闻综合[686*360],http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山公共生活[1280*720],http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
武义新闻综合[720*576],http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲[1280*720],http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台[1280*720],https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
余杭综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化[720*576],http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院[1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都[1920*1080],http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合[1920*1080],http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务[1920*1080],http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
苍南新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
洞头综合频道[720*540],http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
文成综合频道[1280*720],http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
永嘉新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
象山新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
普陀新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
开化新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园[1280*720],http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
龙游新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐[1280*720],http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
衢江新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
缙云综合频道[1280*960],http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
庆元综合频道[1280*720],http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
遂昌综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
松阳综合频道[1920*1080],http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
云和新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
田电视台[1920*1080],http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
宁波-象山综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
之江纪录[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
之江纪录[1280*720],http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
之江纪录[640*360],http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
HTV-2明珠[1920*1080],http://183.129.242.178:3333/tsfile/live/1016_1.m3u8
HTV-3生活[1920*1080],http://183.129.242.178:3333/tsfile/live/1017_1.m3u8
HTV-4影视[1920*1080],http://183.129.242.178:3333/tsfile/live/1018_1.m3u8
HTV-5青少.体育[1920*1080],http://183.129.242.178:3333/tsfile/live/1019_1.m3u8



福建  地方,#genre#

新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud

建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud


江西  地方,#genre#

永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8?zjiangxd


甘肃  地方,#genre#
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
庆阳综合,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8

云南  地方,#genre#

西双版纳综合[1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳公共[1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
怒江新闻综合[1280*720],http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
红河综合[1920*1080],http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
红河综合[1920*1080],http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
红河公共[1920*1080],http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
丘北电视台[720*576],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zyund
丘北电视台[720*576],http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
麻栗坡电视台[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
麻栗坡电视台[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
宾川一套[960*540],http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
新平综合[1280*720],http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
鲁甸综合[1920*1080],http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
澜湄国际[720*576],http://tvlive.ynradio.com/live/yunnanguoji/chunks.m3u8
宝山综合[1920*1080],http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
宝山公共[1920*1080],http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
宝山文旅[1920*1080],http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
文山综合[1920*1080],https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103390/playlist.m3u8
文山公共[1920*1080],https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103666/playlist.m3u8
 四川  地方,#genre#


乐山新闻综合[1280*720],http://channellive.leshantv.net/live/ch1.flv
乐山公共频道[1280*720],http://channellive.leshantv.net/live/ch2.flv
乐山公共[1280*720],http://channellive.leshantv.net/live/ch2.flv?zsicd
广安新闻综合[1920*1080],http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道[1024*576],http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合[1920*1080],http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道[1920*1080],http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道[1920*1080],http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
凉山新闻综合[720*407],http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山彝语频道[720*407],http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
凉山语[720*407],http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
自贡综合频道[853*480],http://110.189.153.160:1001/zhpd.flv
自贡公共频道[853*480],http://110.189.153.160:1002/ggpd.flv
德阳新闻综合[1280*720],http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共[1280*720],http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合[1280*720],http://zb.pzhgd.com:9095/live/xwzh.m3u8
攀枝花公共频道[1280*720],http://zb.pzhgd.com:9095/live/ggpd.m3u8
眉山综合频道[1920*1080],http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共频道[1920*1080],http://live2.scmstv.cn/ggpd/sd/live.m3u8
甘孜综合频道[1280*720],http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
甘孜综合频道[1280*720],http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
龙泉驿新闻综合[1280*720],http://live.newslqy.com/live/xwpd.m3u8
双流综合频道[1920*1080],http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
筠连综合频道[1920*1080],http://118.122.78.172:89/live1/live1.m3u8
威远新闻综合[1920*1080],http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
万源新闻综合[1920*1080],http://live.wanyuannews.com/wytv/hd/live.m3u8
1636720162-0-0-9b69908ac29f39b200b5c8e068723967
中江新闻综合[1280*720],https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
蓬安新闻综合[1280*720],http://palive.patv123.com:8091/live/xwpd_800K.m3u8
营山电视台[1280*720],http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
黑水新闻综合[1920*1080],http://live.schstv.com:90/live/xwzh.m3u8
金川新闻综合[1920*1080],http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村频道[1024*576],http://live.jinchuanrmt.com:90/live/jcxc.m3u8
松潘新闻综合[1920*1080],http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合[1920*1080],http://live.iwcmt.cn:90/live/zhxw.m3u8
小金综合频道[1920*1080],http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
马尔康综合频道[1920*1080],http://live.zmmek.com:90/live/zhxw.m3u8
利州综合频道[1280*720],http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
利州综合频道[1280*720],http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
洪雅新闻综合[1920*1080],http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
青神综合频道[1280*720],http://lmt.scqstv.com/live1/live1.m3u8
仁寿综合频道[1920*1080],http://play.scrstv.com/TV/xwzh.m3u8
乐至综合频道[1920*1080],http://175.155.106.72:89/live1/live1.m3u8
乐至综合频道[1920*1080],http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
会东综合频道[720*576],http://112.45.133.129:90/live/xwzh.m3u8
会东综合频道[720*576],http://live.schdxww.com:90/live/xwzh.m3u8
德格综合频道[1280*720],http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel5/playlist.m3u8
康定新闻综合[1280*720],http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
石渠综合频道[720*576],http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv
汉源综合频道[1920*1080],http://live.hyxrmt.com:85/live/xwpd.m3u8
泸县新闻综合[1920*1080],http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
纳溪新闻频道[768*480],https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道[768*576],http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
卢县综合[1920*1080],http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
广安新闻综合[1920*1080],http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共[1024*576],http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
泸州新闻综合[1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
泸州公共[1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
泸州科教[1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
凉山语[720*407],http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
自贡综合[853*480],http://110.189.153.160:1001/zhpd.flv?zsicd
自贡公共[853*480],http://110.189.153.160:1002/ggpd.flv?zsicd
德阳新闻综合[1280*720],http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳公共[1280*720],http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合[1280*720],http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
攀枝花公共[1280*720],http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
眉山综合[1920*1080],http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山公共[1920*1080],http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合[1280*720],http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
甘孜综合[1280*720],http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
龙泉驿新闻综合[1280*720],http://live.newslqy.com/live/xwpd.m3u8?zsicd
双流综合[1920*1080],http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
长宁综合[1920*1080],http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
筠连综合[1920*1080],http://118.122.78.172:89/live1/live1.m3u8?zsicd
威远新闻综合[1920*1080],http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd
大竹新闻综合[1920*1080],http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务[1920*1080],http://60.255.120.30:89/live2/live2.m3u8?zsicd
渠县新闻综合[1280*720],http://222.208.224.227:81/hls/cfp2p8m3.m3u8?zsicd
万源新闻综合[1920*1080],http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
什邡新闻频道[1920*1080],http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
蓬安新闻综合[1280*720],http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
营山电视台[1280*720],http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
金川新闻综合[1920*1080],http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川乡村[1024*576],http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
松潘新闻综合[1920*1080],http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合[1920*1080],http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
小金综合[1920*1080],http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
马尔康综合[1920*1080],http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
利州综合[1280*720],http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
